RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth
HH,BITS,1,DK,26D4,TVL,-9,S,T,16,2,2021,3,3,0850,11,30,D,55.6628,15.2316,55.6639,15.2762,40G5,68,V,15,1,1,R,6.2000,-9,-9,2778,370,-9,-9,4.4000,520,71.8,29.0,213,-9.0000,-9,86,3.0000,2.7000,-9,-9.0000,-9,-9.0000,254,6,-9,-9.0000,2.8,9.6,7.32,14.11,Y,56,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,178,54,2021,3,15,1431,10,30,D,55.6341,16.6898,55.6095,16.6768,40G6,55,V,177,1,1,R,5.4000,-9,-9,2778,340,-9,-9,4.4000,520,82.9,32.0,213,-9.0000,-9,192,3.0000,2.7000,-9,-9.0000,-9,-9.0000,213,6,-9,-9.0000,3.5,5.4,7.82,9.51,Y,49,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,168,49,2021,3,14,1003,10,29,D,55.6151,17.5945,55.6345,17.6214,40G7,40,V,167,1,1,R,6.0000,-9,-9,2778,260,-9,-9,4.4000,520,72.6,29.0,213,-9.0000,-9,38,3.0000,2.9000,-9,-9.0000,-9,-9.0000,343,13,-9,-9.0000,3.4,3.4,7.66,7.66,N,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,60,13,2021,3,5,1144,11,29,D,55.5832,16.4263,55.5880,16.3776,40G6,67,V,59,1,1,R,5.3000,-9,-9,3184,380,-9,-9,4.4000,520,78.3,30.0,213,-9.0000,-9,283,3.3000,3.2000,-9,-9.0000,-9,-9.0000,307,8,-9,-9.0000,3.3,9.4,7.67,14.73,Y,57,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,14,1,2021,3,3,0634,12,30,D,55.5776,15.0629,55.5769,15.0130,40G5,80,V,13,1,1,R,5.9000,-9,-9,3148,400,-9,-9,4.4000,520,71.1,29.0,213,-9.0000,-9,268,3.3000,3.2000,-9,-9.0000,-9,-9.0000,268,6,-9,-9.0000,2.8,9.2,7.37,15.77,Y,57,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,37,6,2021,3,4,0621,11,29,D,55.5677,15.5793,55.5423,15.5825,40G5,72,V,36,1,1,R,5.9000,-9,-9,2963,390,-9,-9,4.4000,520,72.6,30.0,213,-9.0000,-9,174,3.0000,2.9000,-9,-9.0000,-9,-9.0000,355,6,-9,-9.0000,3.3,9.0,7.63,16.20,Y,47,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,166,48,2021,3,14,0827,10,30,D,55.5540,17.6003,55.5391,17.5649,40G7,42,V,165,1,1,R,6.3000,-9,-9,2963,270,-9,-9,4.4000,520,74.3,-9.0,213,-9.0000,-9,230,2.9000,2.6000,-9,-9.0000,-9,-9.0000,320,5,-9,-9.0000,3.4,3.3,7.67,7.67,N,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,39,7,2021,3,4,0813,11,29,D,55.5277,15.5107,55.5206,15.5588,40G5,75,V,38,1,1,R,5.7000,-9,-9,3184,420,-9,-9,4.4000,520,75.5,30.0,213,-9.0000,-9,112,3.3000,3.1000,-9,-9.0000,-9,-9.0000,20,9,-9,-9.0000,3.3,9.0,7.63,16.20,Y,47,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,41,8,2021,3,4,1017,12,30,D,55.4936,15.5800,55.4712,15.5592,39G5,81,V,40,1,1,R,5.9000,-9,-9,2778,420,-9,-9,4.4000,520,75.0,31.0,213,-9.0000,-9,207,3.0000,3.1000,-9,-9.0000,-9,-9.0000,20,9,-9,-9.0000,3.2,9.0,7.57,16.33,Y,48,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,18,3,2021,3,3,1139,12,29,D,55.4915,15.2596,55.4773,15.2215,39G5,83,V,17,1,1,R,5.6000,-9,-9,2963,430,-9,-9,4.4000,520,83.9,32.0,213,-9.0000,-9,234,3.1000,3.2000,-9,-9.0000,-9,-9.0000,259,8,-9,-9.0000,3.0,9.1,7.54,15.86,Y,55,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,164,47,2021,3,14,0546,11,30,D,55.4908,17.8597,55.5127,17.8798,39G7,77,V,163,1,1,R,5.4000,-9,-9,2778,400,-9,-9,4.4000,520,86.8,33.0,213,-9.0000,-9,26,2.9000,2.7000,-9,-9.0000,-9,-9.0000,215,12,-9,-9.0000,3.4,3.3,7.67,7.67,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,4,SE,77SE,TVL,75,,T,237,26,2020,11,27,0710,10,30,D,55.2125,13.6016,55.2157,13.6451,39G3,43,V,730,1,1,C,6.5000,-9,,2797,220,,,4.4000,720,52.0,23.0,213,,488,83,3.0000,,,,,,340,5,,0.4000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,239,28,2020,11,27,1105,9,30,D,55.2600,13.9518,55.2565,13.9952,39G3,38,V,,1,1,C,7.5000,-9,,2778,210,,,4.4000,720,54.0,22.0,213,,488,98,2.9000,,,,,,350,3,,0.3000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,238,27,2020,11,27,0914,9,30,D,55.2860,13.9250,55.2745,13.9644,39G3,37,V,,1,1,C,7.6000,-9,,2797,210,,,4.4000,720,52.0,21.0,213,,488,117,3.0000,,,,,,10,4,,0.4000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,240,29,2020,11,27,1401,10,30,D,55.4589,14.4799,55.4614,14.5248,39G4,57,V,,1,1,C,6.5000,-9,,2852,260,,,4.4000,720,66.0,26.0,213,,488,84,3.0000,,,,,,350,4,,0.4000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,241,30,2020,11,28,0715,10,30,D,55.6877,14.5095,55.7026,14.5447,40G4,46,V,734,1,1,C,6.4000,-9,,2759,250,,,4.4000,720,64.0,25.0,213,,488,53,2.9000,,,,,,10,5,,0.4000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,242,31,2020,11,28,0935,9,30,D,55.6986,14.3632,55.7187,14.3387,40G4,34,V,735,1,1,C,7.5000,-9,,2704,200,,,4.4000,720,54.0,22.0,213,,488,325,3.0000,,,,,,10,6,,0.7000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,243,32,2020,11,28,1202,9,26,D,55.7037,14.3795,55.7088,14.4161,40G4,38,V,,1,1,C,7.0000,-9,,2371,220,,,4.4000,720,59.0,24.0,213,,488,76,2.9000,,,,,,350,7,,0.6000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,245,34,2020,11,29,0944,9,30,D,55.8469,15.5703,55.8324,15.5350,40G5,38,V,,1,1,C,7.1000,-9,,2815,200,,,4.4000,720,57.0,23.0,213,,488,234,3.0000,,,,,,20,9,,1.5000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,244,33,2020,11,29,0718,10,30,D,55.8830,15.5667,55.9082,15.5675,40G5,50,V,737,1,1,C,6.7000,-9,,2815,250,,,4.4000,720,68.0,26.0,213,,488,142,3.0000,,,,,,20,9,,1.0000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,236,25,2020,11,26,0932,11,30,D,56.5655,16.8500,56.5417,16.8375,42G6,63,V,,1,1,C,6.9000,-9,,2759,280,,,4.4000,720,64.0,26.0,213,,488,196,2.9000,,,,,,260,8,,0.7000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,235,24,2020,11,26,0716,11,30,D,56.7256,16.9939,56.7013,16.9836,42G6,66,V,728,1,1,C,6.7000,-9,,2778,300,,,4.4000,720,63.0,25.0,213,,488,193,3.0000,,,,,,280,6,,0.7000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,234,23,2020,11,25,1215,11,30,D,56.9584,17.1840,56.9340,17.1724,42G7,73,A,726,1,1,C,6.6000,-9,,2797,310,,,4.4000,720,59.0,25.0,213,,488,195,3.0000,,,,,,220,8,,0.8000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,227,16,2020,11,24,0708,10,30,D,57.1753,18.8636,57.1653,18.8215,43G8,48,V,719,1,1,C,7.0000,-9,,2778,250,,,4.4000,720,64.0,25.0,213,,488,246,3.0000,,,,,,250,8,,0.7000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,229,18,2020,11,24,1008,11,22,D,57.3072,19.0591,57.3230,19.0767,43G9,68,V,,1,1,C,,-9,,2056,280,,,4.4000,720,64.0,44.0,213,,488,31,3.0000,,,,,,250,9,,1.0000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,230,19,2020,11,24,1234,11,30,D,57.3190,19.1085,57.3393,19.1364,43G9,77,V,,1,1,C,6.9000,-9,,2815,325,,,4.4000,720,67.0,25.0,213,,488,36,3.0000,,,,,,240,10,,1.0000,,,,,,,,,,,,,,
HH,BITS,4,SE,77SE,TVL,75,,T,212,1,2020,11,20,0731,10,30,D,57.3647,16.9165,57.3846,16.8884,43G6,44,V,703,1,1,C,8.0000,-9,,2852,230,,,4.4000,720,60.0,23.0,213,,488,43,3.0000,,,,,,300,12,,,,,,,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,1,2015,12,2,0820,12,30,D,55.4400,18.9383,55.4150,18.9483,39G8,91,V,H_1,1,1,C,,-9,,,270,16,,4.3000,520,,,,,,170,,,,,,,315,12,,1.0000,8.4,6.2,7.34,11.39,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,2,2015,12,2,1345,13,15,D,55.8417,18.7367,55.8517,18.7383,40G8,110,V,H_2,1,1,C,,-9,,,300,16,,4.3000,520,,,,,,0,,,,,,,270,10,,1.0000,7.9,6.2,7.17,11.49,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,3,2015,12,3,0705,11,15,D,56.1300,19.8767,56.1300,19.8950,41G9,63,V,H_3,1,1,C,,-9,,,180,16,,4.3000,520,,,,,,90,,,,,,,225,7,,1.0000,8.1,8.1,7.17,7.17,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,4,2015,12,3,0945,11,15,D,56.1317,19.5717,56.1400,19.5817,41G9,64,V,H_4,1,1,C,,-9,,,180,16,,4.3000,520,,,,,,20,,,,,,,248,10,,1.0000,8.3,6.5,7.25,7.86,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,5,2015,12,3,1210,13,15,D,56.3150,19.5483,56.3250,19.5583,41G9,117,V,H_5,1,1,C,,-9,,,310,16,,4.3000,520,,,,,,30,,,,,,,270,10,,1.0000,8.0,6.1,7.15,11.57,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,6,2015,12,3,1320,13,15,D,56.3633,19.6617,56.3700,19.6750,41G9,118,V,H_6,1,1,C,,-9,,,300,16,,4.3000,520,,,,,,45,,,,,,,270,10,,1.0000,8.0,6.1,7.15,11.53,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,12,2015,12,9,0705,10,15,D,56.6200,20.7067,56.6300,20.7200,42H0,40,V,H_12,1,1,C,,-9,,,100,16,,4.3000,520,,,,,,45,,,,,,,180,12,,1.6000,8.0,8.0,7.17,7.17,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,13,2015,12,9,0810,10,15,D,56.6350,20.7317,56.6450,20.7417,42H0,41,V,H_13,1,1,C,,-9,,,100,16,,4.3000,520,,,,,,35,,,,,,,180,12,,1.6000,8.0,8.0,7.16,7.17,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,14,2015,12,9,0915,10,15,D,56.6567,20.7333,56.6700,20.7450,42H0,44,V,H_14,1,1,C,,-9,,,100,16,,4.3000,520,,,,,,30,,,,,,,203,12,,1.6000,8.0,8.0,7.18,7.18,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,11,2015,12,8,1345,11,15,D,57.2767,21.1500,57.2667,21.1417,43H1,61,V,H_11,1,1,C,,-9,,,150,16,,4.3000,520,,,,,,210,,,,,,,225,7,,0.5000,8.4,8.6,7.05,7.12,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,10,2015,12,8,1240,11,15,D,57.3417,21.1083,57.3300,21.1050,43H1,67,V,H_10,1,1,C,,-9,,,150,16,,4.3000,520,,,,,,195,,,,,,,270,7,,0.5000,8.4,8.7,7.07,7.13,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,8,2015,12,8,0840,10,15,D,57.4283,21.2833,57.4183,21.2750,43H1,58,V,H_8,1,1,C,,-9,,,180,16,,4.3000,520,,,,,,210,,,,,,,315,7,,1.0000,8.5,8.4,7.13,7.15,,,,,,,,,,
HH,BITS,4,LV,67BC,TVL,75,,T,2,9,2015,12,8,1105,11,15,D,57.4550,21.0217,57.4433,21.0167,43H1,62,V,H_9,1,1,C,,-9,,,180,16,,4.3000,520,,,,,,200,,,,,,,270,7,,1.0000,8.7,8.7,7.11,7.13,,,,,,,,,,
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24315,47,2015,3,7,1415,10,30,D,55.0760,13.7040,55.0802,13.7503,39G3,47,V,24315,1,1,R,1.5000,-9,,2986,250,,,,,72.0,,,,,75,3.0000,3.0000,,,,,209,11,,,3.7,5.2,8.72,14.97,,,,,,,,,,
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24324,48,2015,3,8,0732,10,30,D,55.1497,13.9155,55.1498,13.9648,39G3,46,V,24324,1,1,R,1.5000,-9,,3135,251,,,,,74.0,,,,,91,3.0000,3.0000,,,,,221,10,,,3.8,4.1,8.53,9.04,,,,,,,,,,
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24332,29,2015,3,4,1100,8,30,D,54.3935,14.1512,54.3753,14.1868,37G4,11,V,24332,1,1,R,1.5000,-9,,3068,101,,,,,,,,,,127,3.0000,3.0000,,,,,251,10,,,3.1,3.1,8.25,8.25,,,,,,,,,,
HH,BITS,1,DE,06SL,TVS,-9,-9,-9,24335,30,2015,3,4,1250,8,30,D,54.2143,14.2847,54.1918,14.3123,37G4,15,V,24335,1,1,R,1.5000,-9,,3082,100,,,,,,,,,,151,3.0000,3.0000,,,,,228,6,,,2.5,2.5,7.96,7.96,,,,,,,,,,
HH,BITS,4,PL,67BC,TVL,75,,T,26019,33,2019,11,20,1052,10,30,D,54.8883,18.6350,54.9067,18.6100,38G8,46,V,699,1,1,C,7.0000,-9,,2602,125,16,12,4.3000,520,,,213,,47,323,2.9000,,,,,,,,,,11.0,8.3,7.40,10.09,Y,30,,,,,,,,
HH,BITS,4,PL,67BC,TVL,75,,T,25004,24,2019,11,17,1332,9,30,D,54.8783,16.7050,54.8733,16.6650,38G6,20,V,684,1,1,C,7.0000,-9,,2627,75,16,12,4.3000,520,,,213,,47,255,2.9000,,,,,,,,,,10.3,10.3,7.62,7.63,,,,,,,,,,
HH,BITS,1,DK,26D4,TVL,-9,S,T,43,9,2021,3,4,1243,12,30,D,55.4688,15.9067,55.4676,15.9537,39G5,84,V,42,1,1,R,5.5000,-9,-9,2963,450,-9,-9,4.4000,520,78.3,31.0,213,-9.0000,-9,94,3.1000,2.7000,-9,-9.0000,-9,-9.0000,23,7,-9,-9.0000,3.5,9.0,7.66,16.37,Y,54,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,158,44,2021,3,13,0547,10,30,D,55.4589,17.1984,55.4585,17.2422,39G7,40,V,157,1,1,R,6.2000,-9,-9,2778,270,-9,-9,4.4000,520,74.4,30.0,213,-9.0000,-9,89,3.0000,2.5000,-9,-9.0000,-9,-9.0000,231,12,-9,-9.0000,3.7,3.7,7.65,7.65,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,160,45,2021,3,13,0808,11,30,D,55.4001,17.4389,55.3996,17.4819,39G7,62,V,159,1,1,R,5.5000,-9,-9,2778,350,-9,-9,4.4000,520,86.3,-9.0,213,-9.0000,-9,90,2.9000,2.3000,-9,-9.0000,-9,-9.0000,240,16,-9,-9.0000,3.7,3.8,7.63,7.77,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,20,4,2021,3,3,1331,12,30,D,55.3936,15.2946,55.3741,15.2608,39G5,89,V,19,1,1,R,5.9000,-9,-9,2963,460,-9,-9,4.4000,520,70.9,29.0,213,-9.0000,-9,224,3.2000,3.2000,-9,-9.0000,-9,-9.0000,267,7,-9,-9.0000,3.1,9.2,7.44,16.77,Y,55,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,162,46,2021,3,13,1145,11,30,D,55.3903,17.7506,55.3986,17.7930,39G7,75,V,161,1,1,R,5.2000,-9,-9,2778,420,-9,-9,4.4000,520,86.1,33.0,213,-9.0000,-9,70,3.0000,2.9000,-9,-9.0000,-9,-9.0000,217,8,-9,-9.0000,3.6,5.5,7.70,9.20,Y,55,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,156,43,2021,3,12,1206,11,30,D,55.3832,17.3662,55.3931,17.4066,39G7,62,V,155,1,1,R,5.1000,-9,-9,2778,370,-9,-9,4.4000,520,85.8,32.0,213,-9.0000,-9,68,2.9000,3.1000,-9,-9.0000,-9,-9.0000,249,15,-9,-9.0000,3.7,4.1,7.64,8.08,Y,48,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,62,14,2021,3,5,1409,11,29,D,55.3766,16.3191,55.3516,16.3158,39G6,71,V,61,1,1,R,5.6000,-9,-9,2778,390,-9,-9,4.4000,520,80.2,31.0,213,-9.0000,-9,185,3.0000,2.8000,-9,-9.0000,-9,-9.0000,312,7,-9,-9.0000,3.2,9.3,7.62,15.48,Y,50,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,154,42,2021,3,12,0901,11,30,D,55.3205,17.2209,55.3202,17.2646,39G7,74,V,153,1,1,R,5.4000,-9,-9,2778,410,-9,-9,4.4000,520,79.1,-9.0,213,-9.0000,-9,89,3.0000,3.0000,-9,-9.0000,-9,-9.0000,244,15,-9,-9.0000,3.5,4.5,7.86,8.49,N,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,76,15,2021,3,6,0607,12,29,D,55.3125,16.1780,55.2960,16.1455,39G6,82,V,75,1,1,R,6.0000,-9,-9,2778,420,-9,-9,4.4000,520,73.6,31.0,213,-9.0000,-9,226,2.9000,2.6000,-9,-9.0000,-9,-9.0000,286,9,-9,-9.0000,3.1,9.0,7.62,16.02,Y,50,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,78,16,2021,3,6,0820,12,30,D,55.3023,16.0197,55.3211,16.0533,39G6,87,V,77,1,1,R,5.2000,-9,-9,2963,445,-9,-9,4.4000,520,78.9,-9.0,213,-9.0000,-9,44,3.2000,2.9000,-9,-9.0000,-9,-9.0000,252,10,-9,-9.0000,3.1,9.0,7.57,16.41,Y,57,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,148,39,2021,3,11,0554,11,30,D,55.2781,16.8672,55.2817,16.9106,39G6,74,V,147,1,1,R,5.6000,-9,-9,2778,420,-9,-9,4.4000,520,85.6,31.0,213,-9.0000,-9,78,3.0000,2.4000,-9,-9.0000,-9,-9.0000,157,16,-9,-9.0000,3.4,9.2,7.80,13.64,Y,53,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,152,41,2021,3,12,0601,12,30,D,55.2587,17.3967,55.2584,17.4411,39G7,89,V,151,1,1,R,4.8000,-9,-9,2778,460,-9,-9,4.4000,520,82.6,31.0,213,-9.0000,-9,90,3.0000,3.2000,-9,-9.0000,-9,-9.0000,240,16,-9,-9.0000,3.5,9.3,7.76,13.97,Y,55,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,150,40,2021,3,11,0841,12,30,D,55.2350,17.2709,55.2409,17.3164,39G7,90,V,149,1,1,R,4.6000,-9,-9,2963,460,-9,-9,4.4000,520,87.9,-9.0,213,-9.0000,-9,68,3.2000,2.8000,-9,-9.0000,-9,-9.0000,179,18,-9,-9.0000,3.4,9.2,7.80,13.64,Y,55,20,-9,-9,-9,-9,-9,-9,-9
HH,BITS,1,DK,26D4,TVL,-9,S,T,82,18,2021,3,6,1151,12,30,D,55.1581,16.0648,55.1764,16.0339,39G6,87,V,81,1,1,R,5.7000,-9,-9,2963,450,-9,-9,4.4000,520,77.8,32.0,213,-9.0000,-9,317,3.0000,3.1000,-9,-9.0000,-9,-9.0000,260,12,-9,-9.0000,3.1,9.0,7.55,16.11,Y,53,20,-9,-9,-9,-9,-9,-9,-9
